agents,map_file,solver,solved,soc,makespan,comp_time,Opti_Deadline,Scenario_File
340,den520d.map,PIBTOLD,1,71562,404,234,1000,den520d-random-17.scen
380,den520d.map,PIBT,1,80144,404,293,0,den520d-random-17.scen
380,den520d.map,PIBTOLD,1,80144,404,260,0,den520d-random-17.scen
380,den520d.map,PIBT,1,78769,404,314,1,den520d-random-17.scen
380,den520d.map,PIBTOLD,1,80144,404,258,1,den520d-random-17.scen
380,den520d.map,PIBT,1,79344,404,344,10,den520d-random-17.scen
380,den520d.map,PIBTOLD,1,80144,404,249,10,den520d-random-17.scen
380,den520d.map,PIBT,1,78848,404,330,100,den520d-random-17.scen
380,den520d.map,PIBTOLD,1,80144,404,272,100,den520d-random-17.scen
380,den520d.map,PIBT,1,78848,404,315,1000,den520d-random-17.scen
380,den520d.map,PIBTOLD,1,80144,404,258,1000,den520d-random-17.scen
420,den520d.map,PIBT,1,90429,404,360,0,den520d-random-17.scen
420,den520d.map,PIBTOLD,1,90429,404,298,0,den520d-random-17.scen
420,den520d.map,PIBT,1,89940,404,379,1,den520d-random-17.scen
420,den520d.map,PIBTOLD,1,90429,404,264,1,den520d-random-17.scen
420,den520d.map,PIBT,1,89536,404,458,10,den520d-random-17.scen
420,den520d.map,PIBTOLD,1,90429,404,290,10,den520d-random-17.scen
420,den520d.map,PIBT,1,89614,405,902,100,den520d-random-17.scen
420,den520d.map,PIBTOLD,1,90429,404,286,100,den520d-random-17.scen
420,den520d.map,PIBT,1,89482,404,1301,1000,den520d-random-17.scen
420,den520d.map,PIBTOLD,1,90429,404,296,1000,den520d-random-17.scen
460,den520d.map,PIBT,1,99417,404,405,0,den520d-random-17.scen
460,den520d.map,PIBTOLD,1,99417,404,319,0,den520d-random-17.scen
460,den520d.map,PIBT,1,98413,404,427,1,den520d-random-17.scen
460,den520d.map,PIBTOLD,1,99417,404,339,1,den520d-random-17.scen
460,den520d.map,PIBT,1,98016,404,527,10,den520d-random-17.scen
460,den520d.map,PIBTOLD,1,99417,404,328,10,den520d-random-17.scen
460,den520d.map,PIBT,1,98121,404,938,100,den520d-random-17.scen
460,den520d.map,PIBTOLD,1,99417,404,332,100,den520d-random-17.scen
460,den520d.map,PIBT,1,98340,408,968,1000,den520d-random-17.scen
460,den520d.map,PIBTOLD,1,99417,404,321,1000,den520d-random-17.scen
500,den520d.map,PIBT,1,108455,404,436,0,den520d-random-17.scen
500,den520d.map,PIBTOLD,1,108455,404,336,0,den520d-random-17.scen
500,den520d.map,PIBT,1,107595,404,484,1,den520d-random-17.scen
500,den520d.map,PIBTOLD,1,108455,404,315,1,den520d-random-17.scen
500,den520d.map,PIBT,1,107532,404,690,10,den520d-random-17.scen
500,den520d.map,PIBTOLD,1,108455,404,355,10,den520d-random-17.scen
500,den520d.map,PIBT,1,107706,404,2317,100,den520d-random-17.scen
500,den520d.map,PIBTOLD,1,108455,404,344,100,den520d-random-17.scen
500,den520d.map,PIBT,1,107351,416,6314,1000,den520d-random-17.scen
500,den520d.map,PIBTOLD,1,108455,404,345,1000,den520d-random-17.scen
540,den520d.map,PIBT,1,116568,406,482,0,den520d-random-17.scen
540,den520d.map,PIBTOLD,1,116568,406,373,0,den520d-random-17.scen
540,den520d.map,PIBT,1,115904,408,543,1,den520d-random-17.scen
540,den520d.map,PIBTOLD,1,116568,406,368,1,den520d-random-17.scen
540,den520d.map,PIBT,1,115280,405,726,10,den520d-random-17.scen
540,den520d.map,PIBTOLD,1,116568,406,372,10,den520d-random-17.scen
540,den520d.map,PIBT,1,116518,405,1670,100,den520d-random-17.scen
540,den520d.map,PIBTOLD,1,116568,406,374,100,den520d-random-17.scen
540,den520d.map,PIBT,1,115702,405,10789,1000,den520d-random-17.scen
540,den520d.map,PIBTOLD,1,116568,406,367,1000,den520d-random-17.scen
580,den520d.map,PIBT,1,126425,405,518,0,den520d-random-17.scen
580,den520d.map,PIBTOLD,1,126425,405,422,0,den520d-random-17.scen
580,den520d.map,PIBT,1,124915,409,583,1,den520d-random-17.scen
580,den520d.map,PIBTOLD,1,126425,405,383,1,den520d-random-17.scen
580,den520d.map,PIBT,1,124770,411,841,10,den520d-random-17.scen
580,den520d.map,PIBTOLD,1,126425,405,415,10,den520d-random-17.scen
580,den520d.map,PIBT,1,124047,411,1964,100,den520d-random-17.scen
580,den520d.map,PIBTOLD,1,126425,405,422,100,den520d-random-17.scen
580,den520d.map,PIBT,1,124769,411,12310,1000,den520d-random-17.scen
580,den520d.map,PIBTOLD,1,126425,405,390,1000,den520d-random-17.scen
620,den520d.map,PIBT,1,134965,405,571,0,den520d-random-17.scen
620,den520d.map,PIBTOLD,1,134965,405,440,0,den520d-random-17.scen
620,den520d.map,PIBT,1,133006,407,615,1,den520d-random-17.scen
620,den520d.map,PIBTOLD,1,134965,405,446,1,den520d-random-17.scen
620,den520d.map,PIBT,1,134016,408,866,10,den520d-random-17.scen
620,den520d.map,PIBTOLD,1,134965,405,445,10,den520d-random-17.scen
620,den520d.map,PIBT,1,133849,408,3103,100,den520d-random-17.scen
620,den520d.map,PIBTOLD,1,134965,405,434,100,den520d-random-17.scen
620,den520d.map,PIBT,1,134106,405,18223,1000,den520d-random-17.scen
620,den520d.map,PIBTOLD,1,134965,405,448,1000,den520d-random-17.scen
660,den520d.map,PIBT,1,144580,407,611,0,den520d-random-17.scen
660,den520d.map,PIBTOLD,1,144580,407,472,0,den520d-random-17.scen
660,den520d.map,PIBT,1,143352,406,695,1,den520d-random-17.scen
660,den520d.map,PIBTOLD,1,144580,407,453,1,den520d-random-17.scen
660,den520d.map,PIBT,1,143197,406,1042,10,den520d-random-17.scen
660,den520d.map,PIBTOLD,1,144580,407,423,10,den520d-random-17.scen
660,den520d.map,PIBT,1,142544,406,3320,100,den520d-random-17.scen
660,den520d.map,PIBTOLD,1,144580,407,460,100,den520d-random-17.scen
660,den520d.map,PIBT,1,143276,406,17879,1000,den520d-random-17.scen
660,den520d.map,PIBTOLD,1,144580,407,472,1000,den520d-random-17.scen
700,den520d.map,PIBT,1,151850,405,671,0,den520d-random-17.scen
700,den520d.map,PIBTOLD,1,151850,405,505,0,den520d-random-17.scen
700,den520d.map,PIBT,1,150296,408,737,1,den520d-random-17.scen
700,den520d.map,PIBTOLD,1,151850,405,508,1,den520d-random-17.scen
700,den520d.map,PIBT,1,150394,408,1167,10,den520d-random-17.scen
700,den520d.map,PIBTOLD,1,151850,405,514,10,den520d-random-17.scen
700,den520d.map,PIBT,1,150743,405,5203,100,den520d-random-17.scen
700,den520d.map,PIBTOLD,1,151850,405,487,100,den520d-random-17.scen
700,den520d.map,PIBT,1,150548,407,39543,1000,den520d-random-17.scen
700,den520d.map,PIBTOLD,1,151850,405,498,1000,den520d-random-17.scen
740,den520d.map,PIBT,1,161627,405,713,0,den520d-random-17.scen
740,den520d.map,PIBTOLD,1,161627,405,527,0,den520d-random-17.scen
740,den520d.map,PIBT,1,160303,405,797,1,den520d-random-17.scen
740,den520d.map,PIBTOLD,1,161627,405,516,1,den520d-random-17.scen
740,den520d.map,PIBT,1,160052,407,1320,10,den520d-random-17.scen
740,den520d.map,PIBTOLD,1,161627,405,518,10,den520d-random-17.scen
740,den520d.map,PIBT,1,160825,407,6119,100,den520d-random-17.scen
740,den520d.map,PIBTOLD,1,161627,405,529,100,den520d-random-17.scen
740,den520d.map,PIBT,1,161381,405,50933,1000,den520d-random-17.scen
740,den520d.map,PIBTOLD,1,161627,405,526,1000,den520d-random-17.scen
780,den520d.map,PIBT,1,172588,405,756,0,den520d-random-17.scen
780,den520d.map,PIBTOLD,1,172588,405,543,0,den520d-random-17.scen
780,den520d.map,PIBT,1,171257,411,876,1,den520d-random-17.scen
780,den520d.map,PIBTOLD,1,172588,405,577,1,den520d-random-17.scen
780,den520d.map,PIBT,1,171336,408,1790,10,den520d-random-17.scen
780,den520d.map,PIBTOLD,1,172588,405,587,10,den520d-random-17.scen
780,den520d.map,PIBT,1,171812,410,7261,100,den520d-random-17.scen
780,den520d.map,PIBTOLD,1,172588,405,557,100,den520d-random-17.scen
780,den520d.map,PIBT,1,170745,412,57200,1000,den520d-random-17.scen
780,den520d.map,PIBTOLD,1,172588,405,567,1000,den520d-random-17.scen
820,den520d.map,PIBT,1,184106,413,799,0,den520d-random-17.scen
820,den520d.map,PIBTOLD,1,184106,413,585,0,den520d-random-17.scen
820,den520d.map,PIBT,1,180343,417,940,1,den520d-random-17.scen
820,den520d.map,PIBTOLD,1,184106,413,585,1,den520d-random-17.scen
820,den520d.map,PIBT,1,182203,413,1553,10,den520d-random-17.scen
820,den520d.map,PIBTOLD,1,184106,413,577,10,den520d-random-17.scen
820,den520d.map,PIBT,1,179817,416,6353,100,den520d-random-17.scen
820,den520d.map,PIBTOLD,1,184106,413,549,100,den520d-random-17.scen
20,den520d.map,PIBT,1,4336,374,16,0,den520d-random-2.scen
20,den520d.map,PIBTOLD,1,4336,374,13,0,den520d-random-2.scen
20,den520d.map,PIBT,1,4529,374,16,1,den520d-random-2.scen
20,den520d.map,PIBTOLD,1,4336,374,16,1,den520d-random-2.scen
20,den520d.map,PIBT,1,4529,374,14,10,den520d-random-2.scen
20,den520d.map,PIBTOLD,1,4336,374,14,10,den520d-random-2.scen
20,den520d.map,PIBT,1,4529,374,17,100,den520d-random-2.scen
20,den520d.map,PIBTOLD,1,4336,374,14,100,den520d-random-2.scen
20,den520d.map,PIBT,1,4529,374,16,1000,den520d-random-2.scen
20,den520d.map,PIBTOLD,1,4336,374,16,1000,den520d-random-2.scen
60,den520d.map,PIBT,1,11347,374,47,0,den520d-random-2.scen
60,den520d.map,PIBTOLD,1,11347,374,41,0,den520d-random-2.scen
60,den520d.map,PIBT,1,11591,374,43,1,den520d-random-2.scen
60,den520d.map,PIBTOLD,1,11347,374,42,1,den520d-random-2.scen
60,den520d.map,PIBT,1,11591,374,41,10,den520d-random-2.scen
60,den520d.map,PIBTOLD,1,11347,374,44,10,den520d-random-2.scen
60,den520d.map,PIBT,1,11591,374,40,100,den520d-random-2.scen
60,den520d.map,PIBTOLD,1,11347,374,44,100,den520d-random-2.scen
60,den520d.map,PIBT,1,11591,374,44,1000,den520d-random-2.scen
60,den520d.map,PIBTOLD,1,11347,374,43,1000,den520d-random-2.scen
100,den520d.map,PIBT,1,18713,375,75,0,den520d-random-2.scen
100,den520d.map,PIBTOLD,1,18713,375,69,0,den520d-random-2.scen
100,den520d.map,PIBT,1,18911,375,68,1,den520d-random-2.scen
100,den520d.map,PIBTOLD,1,18713,375,65,1,den520d-random-2.scen
100,den520d.map,PIBT,1,18911,375,66,10,den520d-random-2.scen
100,den520d.map,PIBTOLD,1,18713,375,67,10,den520d-random-2.scen
100,den520d.map,PIBT,1,18911,375,69,100,den520d-random-2.scen
100,den520d.map,PIBTOLD,1,18713,375,70,100,den520d-random-2.scen
100,den520d.map,PIBT,1,18911,375,71,1000,den520d-random-2.scen
100,den520d.map,PIBTOLD,1,18713,375,70,1000,den520d-random-2.scen
140,den520d.map,PIBT,1,26667,394,106,0,den520d-random-2.scen
140,den520d.map,PIBTOLD,1,26667,394,95,0,den520d-random-2.scen
140,den520d.map,PIBT,1,26900,394,94,1,den520d-random-2.scen
140,den520d.map,PIBTOLD,1,26667,394,89,1,den520d-random-2.scen
140,den520d.map,PIBT,1,26900,394,108,10,den520d-random-2.scen
140,den520d.map,PIBTOLD,1,26667,394,93,10,den520d-random-2.scen
140,den520d.map,PIBT,1,26900,394,107,100,den520d-random-2.scen
140,den520d.map,PIBTOLD,1,26667,394,91,100,den520d-random-2.scen
140,den520d.map,PIBT,1,26900,394,101,1000,den520d-random-2.scen
140,den520d.map,PIBTOLD,1,26667,394,96,1000,den520d-random-2.scen
180,den520d.map,PIBT,1,35887,404,125,0,den520d-random-2.scen
180,den520d.map,PIBTOLD,1,35887,404,126,0,den520d-random-2.scen
180,den520d.map,PIBT,1,35960,404,126,1,den520d-random-2.scen
180,den520d.map,PIBTOLD,1,35887,404,127,1,den520d-random-2.scen
180,den520d.map,PIBT,1,35960,404,138,10,den520d-random-2.scen
180,den520d.map,PIBTOLD,1,35887,404,113,10,den520d-random-2.scen
180,den520d.map,PIBT,1,35960,404,136,100,den520d-random-2.scen
180,den520d.map,PIBTOLD,1,35887,404,117,100,den520d-random-2.scen
180,den520d.map,PIBT,1,35960,404,138,1000,den520d-random-2.scen
180,den520d.map,PIBTOLD,1,35887,404,126,1000,den520d-random-2.scen
220,den520d.map,PIBT,1,44984,404,167,0,den520d-random-2.scen
220,den520d.map,PIBTOLD,1,44984,404,158,0,den520d-random-2.scen
220,den520d.map,PIBT,1,44378,404,168,1,den520d-random-2.scen
220,den520d.map,PIBTOLD,1,44984,404,154,1,den520d-random-2.scen
220,den520d.map,PIBT,1,44378,404,160,10,den520d-random-2.scen
220,den520d.map,PIBTOLD,1,44984,404,149,10,den520d-random-2.scen
220,den520d.map,PIBT,1,44378,404,167,100,den520d-random-2.scen
220,den520d.map,PIBTOLD,1,44984,404,156,100,den520d-random-2.scen
220,den520d.map,PIBT,1,44378,404,169,1000,den520d-random-2.scen
220,den520d.map,PIBTOLD,1,44984,404,155,1000,den520d-random-2.scen
260,den520d.map,PIBT,1,53957,404,203,0,den520d-random-2.scen
260,den520d.map,PIBTOLD,1,53957,404,185,0,den520d-random-2.scen
260,den520d.map,PIBT,1,53369,404,207,1,den520d-random-2.scen
260,den520d.map,PIBTOLD,1,53957,404,179,1,den520d-random-2.scen
260,den520d.map,PIBT,1,53369,404,203,10,den520d-random-2.scen
260,den520d.map,PIBTOLD,1,53957,404,181,10,den520d-random-2.scen
260,den520d.map,PIBT,1,53369,404,202,100,den520d-random-2.scen
260,den520d.map,PIBTOLD,1,53957,404,192,100,den520d-random-2.scen
260,den520d.map,PIBT,1,53369,404,207,1000,den520d-random-2.scen
260,den520d.map,PIBTOLD,1,53957,404,164,1000,den520d-random-2.scen
300,den520d.map,PIBT,1,62232,404,233,0,den520d-random-2.scen
300,den520d.map,PIBTOLD,1,62232,404,200,0,den520d-random-2.scen
300,den520d.map,PIBT,1,62305,404,229,1,den520d-random-2.scen
300,den520d.map,PIBTOLD,1,62232,404,216,1,den520d-random-2.scen
300,den520d.map,PIBT,1,62153,404,246,10,den520d-random-2.scen
300,den520d.map,PIBTOLD,1,62232,404,195,10,den520d-random-2.scen
300,den520d.map,PIBT,1,62153,404,245,100,den520d-random-2.scen
300,den520d.map,PIBTOLD,1,62232,404,209,100,den520d-random-2.scen
300,den520d.map,PIBT,1,62153,404,231,1000,den520d-random-2.scen
300,den520d.map,PIBTOLD,1,62232,404,192,1000,den520d-random-2.scen
340,den520d.map,PIBT,1,71562,404,259,0,den520d-random-2.scen
340,den520d.map,PIBTOLD,1,71562,404,234,0,den520d-random-2.scen
340,den520d.map,PIBT,1,70411,404,298,1,den520d-random-2.scen
340,den520d.map,PIBTOLD,1,71562,404,234,1,den520d-random-2.scen
340,den520d.map,PIBT,1,70601,408,280,10,den520d-random-2.scen
340,den520d.map,PIBTOLD,1,71562,404,234,10,den520d-random-2.scen
340,den520d.map,PIBT,1,70601,408,275,100,den520d-random-2.scen
340,den520d.map,PIBTOLD,1,71562,404,238,100,den520d-random-2.scen
340,den520d.map,PIBT,1,70601,408,276,1000,den520d-random-2.scen
340,den520d.map,PIBTOLD,1,71562,404,237,1000,den520d-random-2.scen
380,den520d.map,PIBT,1,80144,404,314,0,den520d-random-2.scen
380,den520d.map,PIBTOLD,1,80144,404,267,0,den520d-random-2.scen
380,den520d.map,PIBT,1,79293,404,306,1,den520d-random-2.scen
380,den520d.map,PIBTOLD,1,80144,404,275,1,den520d-random-2.scen
380,den520d.map,PIBT,1,79104,404,344,10,den520d-random-2.scen
380,den520d.map,PIBTOLD,1,80144,404,262,10,den520d-random-2.scen
380,den520d.map,PIBT,1,78848,404,353,100,den520d-random-2.scen
380,den520d.map,PIBTOLD,1,80144,404,258,100,den520d-random-2.scen
380,den520d.map,PIBT,1,78848,404,339,1000,den520d-random-2.scen
380,den520d.map,PIBTOLD,1,80144,404,261,1000,den520d-random-2.scen
420,den520d.map,PIBT,1,90429,404,346,0,den520d-random-2.scen
420,den520d.map,PIBTOLD,1,90429,404,299,0,den520d-random-2.scen
420,den520d.map,PIBT,1,89638,404,354,1,den520d-random-2.scen
420,den520d.map,PIBTOLD,1,90429,404,305,1,den520d-random-2.scen
420,den520d.map,PIBT,1,89632,404,454,10,den520d-random-2.scen
420,den520d.map,PIBTOLD,1,90429,404,293,10,den520d-random-2.scen
420,den520d.map,PIBT,1,89793,404,925,100,den520d-random-2.scen
420,den520d.map,PIBTOLD,1,90429,404,308,100,den520d-random-2.scen
420,den520d.map,PIBT,1,89482,404,1308,1000,den520d-random-2.scen
420,den520d.map,PIBTOLD,1,90429,404,298,1000,den520d-random-2.scen
460,den520d.map,PIBT,1,99417,404,405,0,den520d-random-2.scen
460,den520d.map,PIBTOLD,1,99417,404,335,0,den520d-random-2.scen
460,den520d.map,PIBT,1,98706,406,429,1,den520d-random-2.scen
460,den520d.map,PIBTOLD,1,99417,404,328,1,den520d-random-2.scen
460,den520d.map,PIBT,1,98519,406,528,10,den520d-random-2.scen
460,den520d.map,PIBTOLD,1,99417,404,291,10,den520d-random-2.scen
460,den520d.map,PIBT,1,97670,404,910,100,den520d-random-2.scen
460,den520d.map,PIBTOLD,1,99417,404,326,100,den520d-random-2.scen
460,den520d.map,PIBT,1,98340,408,950,1000,den520d-random-2.scen
460,den520d.map,PIBTOLD,1,99417,404,328,1000,den520d-random-2.scen
500,den520d.map,PIBT,1,108455,404,435,0,den520d-random-2.scen
500,den520d.map,PIBTOLD,1,108455,404,352,0,den520d-random-2.scen
500,den520d.map,PIBT,1,107707,404,487,1,den520d-random-2.scen
500,den520d.map,PIBTOLD,1,108455,404,360,1,den520d-random-2.scen
500,den520d.map,PIBT,1,106818,406,700,10,den520d-random-2.scen
500,den520d.map,PIBTOLD,1,108455,404,353,10,den520d-random-2.scen
500,den520d.map,PIBT,1,107328,406,1360,100,den520d-random-2.scen
500,den520d.map,PIBTOLD,1,108455,404,353,100,den520d-random-2.scen
500,den520d.map,PIBT,1,107585,404,6774,1000,den520d-random-2.scen
500,den520d.map,PIBTOLD,1,108455,404,354,1000,den520d-random-2.scen
540,den520d.map,PIBT,1,116568,406,494,0,den520d-random-2.scen
540,den520d.map,PIBTOLD,1,116568,406,356,0,den520d-random-2.scen
540,den520d.map,PIBT,1,115920,405,517,1,den520d-random-2.scen
540,den520d.map,PIBTOLD,1,116568,406,377,1,den520d-random-2.scen
540,den520d.map,PIBT,1,116828,407,832,10,den520d-random-2.scen
540,den520d.map,PIBTOLD,1,116568,406,372,10,den520d-random-2.scen
540,den520d.map,PIBT,1,116063,405,2057,100,den520d-random-2.scen
540,den520d.map,PIBTOLD,1,116568,406,378,100,den520d-random-2.scen
540,den520d.map,PIBT,1,116056,405,9386,1000,den520d-random-2.scen
540,den520d.map,PIBTOLD,1,116568,406,372,1000,den520d-random-2.scen
580,den520d.map,PIBT,1,126425,405,530,0,den520d-random-2.scen
580,den520d.map,PIBTOLD,1,126425,405,418,0,den520d-random-2.scen
580,den520d.map,PIBT,1,124796,408,592,1,den520d-random-2.scen
580,den520d.map,PIBTOLD,1,126425,405,405,1,den520d-random-2.scen
580,den520d.map,PIBT,1,124832,411,747,10,den520d-random-2.scen
580,den520d.map,PIBTOLD,1,126425,405,407,10,den520d-random-2.scen
580,den520d.map,PIBT,1,124909,411,2334,100,den520d-random-2.scen
580,den520d.map,PIBTOLD,1,126425,405,401,100,den520d-random-2.scen
580,den520d.map,PIBT,1,124741,411,9160,1000,den520d-random-2.scen
580,den520d.map,PIBTOLD,1,126425,405,411,1000,den520d-random-2.scen
620,den520d.map,PIBT,1,134965,405,569,0,den520d-random-2.scen
620,den520d.map,PIBTOLD,1,134965,405,424,0,den520d-random-2.scen
620,den520d.map,PIBT,1,133830,410,609,1,den520d-random-2.scen
620,den520d.map,PIBTOLD,1,134965,405,424,1,den520d-random-2.scen
620,den520d.map,PIBT,1,134434,406,921,10,den520d-random-2.scen
620,den520d.map,PIBTOLD,1,134965,405,443,10,den520d-random-2.scen
620,den520d.map,PIBT,1,133617,408,3475,100,den520d-random-2.scen
620,den520d.map,PIBTOLD,1,134965,405,444,100,den520d-random-2.scen
620,den520d.map,PIBT,1,134021,405,18976,1000,den520d-random-2.scen
620,den520d.map,PIBTOLD,1,134965,405,444,1000,den520d-random-2.scen
660,den520d.map,PIBT,1,144580,407,590,0,den520d-random-2.scen
660,den520d.map,PIBTOLD,1,144580,407,483,0,den520d-random-2.scen
660,den520d.map,PIBT,1,142910,406,701,1,den520d-random-2.scen
660,den520d.map,PIBTOLD,1,144580,407,443,1,den520d-random-2.scen
660,den520d.map,PIBT,1,143279,407,1129,10,den520d-random-2.scen
660,den520d.map,PIBTOLD,1,144580,407,431,10,den520d-random-2.scen
660,den520d.map,PIBT,1,142412,407,3101,100,den520d-random-2.scen
660,den520d.map,PIBTOLD,1,144580,407,462,100,den520d-random-2.scen
660,den520d.map,PIBT,1,142756,408,28792,1000,den520d-random-2.scen
660,den520d.map,PIBTOLD,1,144580,407,480,1000,den520d-random-2.scen
