agents,map_file,solver,solved,soc,makespan,comp_time,Opti_Deadline,Scenario_File
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,1000,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,1,5501,71,6,0,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,0,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,0,5234,100000,6058,1,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,0,5161,100000,7367,10,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,10,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,0,5176,100000,7910,100,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,100,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBT,0,5088,100000,15810,1000,random-32-32-20-random-1.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1000,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBT,0,407441,100000,7456,0,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4660,0,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBT,0,7075,100000,8444,1,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4666,1,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBT,0,6800,100000,8247,10,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4696,10,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBT,0,7068,100000,11904,100,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4568,100,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBT,0,206809,100000,33654,1000,random-32-32-20-random-1.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4701,1000,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBT,0,210083,100000,9786,0,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5543,0,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBT,0,409914,100000,13657,1,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5545,1,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBT,0,209641,100000,12142,10,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5499,10,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBT,0,10120,100000,15262,100,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5466,100,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBT,0,9979,100000,46350,1000,random-32-32-20-random-1.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5431,1000,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBT,0,1013296,100000,11853,0,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6386,0,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBT,0,414400,100000,14773,1,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6462,1,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBT,0,12765,100000,18255,10,random-32-32-20-random-1.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6410,10,random-32-32-20-random-1.scen
20,random-32-32-20.map,PIBT,1,577,42,0,0,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,1,0,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,566,42,0,1,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,1,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,566,42,0,10,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,10,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,566,42,0,100,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,100,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,566,42,0,1000,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,1000,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBT,1,1711,48,2,0,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,0,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,1,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,1,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,10,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,10,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,100,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,100,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,1000,random-32-32-20-random-6.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,1000,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBT,1,3446,54,3,0,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,0,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBT,1,3205,58,10,1,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,1,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBT,1,3299,57,31,10,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,10,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBT,0,3117,100000,4527,100,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,100,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBT,0,3117,100000,4510,1000,random-32-32-20-random-6.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,1000,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,1,5501,71,6,0,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,0,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,0,5075,100000,6980,1,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,0,5176,100000,7278,10,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,10,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,0,5152,100000,9064,100,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,100,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBT,0,5123,100000,19052,1000,random-32-32-20-random-6.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1000,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBT,0,407441,100000,7727,0,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4713,0,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBT,0,6989,100000,10361,1,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4659,1,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBT,0,7293,100000,13593,10,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4689,10,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBT,0,7159,100000,11201,100,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4805,100,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBT,0,207080,100000,33926,1000,random-32-32-20-random-6.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4722,1000,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBT,0,210083,100000,9526,0,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5499,0,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBT,0,10250,100000,14412,1,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5267,1,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBT,0,210048,100000,17434,10,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5336,10,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBT,0,210188,100000,24521,100,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5389,100,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBT,0,209310,100000,46172,1000,random-32-32-20-random-6.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5470,1000,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBT,0,1013296,100000,11786,0,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6332,0,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBT,0,413352,100000,32131,1,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6485,1,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBT,0,13627,100000,18552,10,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6679,10,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBT,0,12705,100000,22848,100,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6395,100,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,577,42,0,0,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,0,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,566,42,0,1,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,1,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,566,42,0,10,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,1,10,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,566,42,0,100,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,100,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,566,42,0,1000,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,1,1000,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBT,1,1711,48,2,0,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,0,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,1,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,1,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,10,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,10,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,100,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,100,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,1000,random-32-32-20-random-10.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,1000,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBT,1,3446,54,3,0,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,0,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBT,1,3236,61,9,1,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,1,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBT,0,3152,100000,4567,10,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,10,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBT,0,3117,100000,4454,100,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,100,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBT,0,3117,100000,4421,1000,random-32-32-20-random-10.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,2,1000,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,1,5501,71,6,0,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,0,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,0,5321,100000,5877,1,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,0,5312,100000,6917,10,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,10,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,0,5143,100000,7616,100,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,100,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,0,5320,100000,21907,1000,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1000,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBT,0,407441,100000,7544,0,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4573,0,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBT,0,206825,100000,9380,1,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4712,1,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBT,0,7268,100000,11778,10,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4649,10,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBT,0,7159,100000,11053,100,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4583,100,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBT,0,207080,100000,33822,1000,random-32-32-20-random-10.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4552,1000,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBT,0,210083,100000,9614,0,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5697,0,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBT,0,9917,100000,11472,1,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5376,1,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBT,0,9724,100000,12772,10,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5423,10,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBT,0,10699,100000,17134,100,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5398,100,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBT,0,209634,100000,47794,1000,random-32-32-20-random-10.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5525,1000,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,1013296,100000,11996,0,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6574,0,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,13679,100000,13033,1,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6441,1,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,212972,100000,26167,10,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6556,10,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,12356,100000,37081,100,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6393,100,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,577,42,1,0,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,0,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBT,1,566,42,0,1,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,1,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBT,1,566,42,0,10,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,10,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBT,1,566,42,0,100,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,100,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBT,1,566,42,0,1000,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,1000,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBT,1,1711,48,2,0,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,0,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,1,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,1,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,10,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,10,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,100,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,100,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,1000,random-32-32-20-random-19.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,1000,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBT,1,3446,54,3,0,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,0,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBT,1,3306,56,10,1,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,1,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBT,0,3173,100000,4486,10,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,10,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBT,0,3117,100000,4449,100,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,100,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBT,0,3117,100000,4401,1000,random-32-32-20-random-19.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,1000,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBT,1,5501,71,6,0,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,0,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBT,0,5226,100000,6869,1,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBT,0,5388,100000,6878,10,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,10,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBT,0,4986,100000,8935,100,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,100,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBT,0,5252,100000,20516,1000,random-32-32-20-random-19.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1000,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBT,0,407441,100000,7533,0,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4694,0,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBT,0,7040,100000,9932,1,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4636,1,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBT,0,7058,100000,8600,10,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4717,10,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBT,0,207194,100000,12000,100,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4650,100,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBT,0,7294,100000,34800,1000,random-32-32-20-random-19.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4668,1000,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBT,0,210083,100000,9573,0,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5553,0,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBT,0,10228,100000,12215,1,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5567,1,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBT,0,410714,100000,13244,10,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5496,10,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBT,0,10297,100000,23961,100,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5418,100,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBT,0,9961,100000,48579,1000,random-32-32-20-random-19.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5454,1000,random-32-32-20-random-19.scen
260,random-32-32-20.map,PIBT,0,1013296,100000,11758,0,random-32-32-20-random-19.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6576,0,random-32-32-20-random-19.scen
260,random-32-32-20.map,PIBT,0,213284,100000,18646,1,random-32-32-20-random-19.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6496,1,random-32-32-20-random-19.scen
260,random-32-32-20.map,PIBT,0,413160,100000,16645,10,random-32-32-20-random-19.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6546,10,random-32-32-20-random-19.scen
260,random-32-32-20.map,PIBT,0,13098,100000,19523,100,random-32-32-20-random-19.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6456,100,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBT,1,577,42,0,0,random-32-32-20-random-20.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,0,random-32-32-20-random-20.scen
20,random-32-32-20.map,PIBT,1,566,42,0,1,random-32-32-20-random-20.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,1,random-32-32-20-random-20.scen
20,random-32-32-20.map,PIBT,1,566,42,0,10,random-32-32-20-random-20.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,10,random-32-32-20-random-20.scen
20,random-32-32-20.map,PIBT,1,566,42,0,100,random-32-32-20-random-20.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,100,random-32-32-20-random-20.scen
20,random-32-32-20.map,PIBT,1,566,42,0,1000,random-32-32-20-random-20.scen
20,random-32-32-20.map,PIBTOLD,1,577,42,0,1000,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBT,1,1711,48,2,0,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,0,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,1,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,1,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,10,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,10,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,100,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,100,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBT,1,1751,49,2,1000,random-32-32-20-random-20.scen
60,random-32-32-20.map,PIBTOLD,1,1711,48,1,1000,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBT,1,3446,54,3,0,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,0,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBT,1,3185,54,9,1,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,1,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBT,1,3331,62,31,10,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,10,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBT,0,3117,100000,4397,100,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,100,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBT,0,3117,100000,4366,1000,random-32-32-20-random-20.scen
100,random-32-32-20.map,PIBTOLD,1,3446,54,3,1000,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBT,1,5501,71,6,0,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,0,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBT,0,1006881,100000,10098,1,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBT,0,5212,100000,6239,10,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,10,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBT,0,5155,100000,7376,100,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,100,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBT,0,5104,100000,13965,1000,random-32-32-20-random-20.scen
140,random-32-32-20.map,PIBTOLD,1,5501,71,4,1000,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBT,0,407441,100000,7461,0,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4621,0,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBT,0,207148,100000,8279,1,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4528,1,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBT,0,6806,100000,11104,10,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4750,10,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBT,0,7121,100000,11859,100,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4618,100,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBT,0,7125,100000,34183,1000,random-32-32-20-random-20.scen
180,random-32-32-20.map,PIBTOLD,0,407441,100000,4590,1000,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBT,0,210083,100000,9484,0,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5473,0,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBT,0,10127,100000,14206,1,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5532,1,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBT,0,9764,100000,15539,10,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5404,10,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBT,0,209960,100000,15966,100,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5978,100,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBT,0,9701,100000,42764,1000,random-32-32-20-random-20.scen
220,random-32-32-20.map,PIBTOLD,0,210083,100000,5421,1000,random-32-32-20-random-20.scen
260,random-32-32-20.map,PIBT,0,1013296,100000,11872,0,random-32-32-20-random-20.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6493,0,random-32-32-20-random-20.scen
260,random-32-32-20.map,PIBT,0,14253,100000,14221,1,random-32-32-20-random-20.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,100000,6535,1,random-32-32-20-random-20.scen
