agents,map_file,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time,Opti_Deadline,Scenario_File
60,den520d.map,PIBTOLD,1,11367,10832,374,374,26,0,den520d-random-25.scen
60,den520d.map,PIBT,1,11460,10832,374,374,26,1000,den520d-random-3.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,33,0,den520d-random-3.scen
60,den520d.map,PIBT,1,11460,10832,374,374,21,1000,den520d-random-6.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,35,0,den520d-random-6.scen
60,den520d.map,PIBT,1,11460,10832,374,374,23,1000,den520d-random-24.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,29,0,den520d-random-24.scen
60,den520d.map,PIBT,1,11460,10832,374,374,22,1000,den520d-random-22.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,33,0,den520d-random-22.scen
60,den520d.map,PIBT,1,11460,10832,374,374,22,1000,den520d-random-21.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,31,0,den520d-random-21.scen
60,den520d.map,PIBT,1,11460,10832,374,374,32,1000,den520d-random-13.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,30,0,den520d-random-13.scen
60,den520d.map,PIBT,1,11460,10832,374,374,33,1000,den520d-random-8.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,30,0,den520d-random-8.scen
60,den520d.map,PIBT,1,11460,10832,374,374,31,1000,den520d-random-16.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,32,0,den520d-random-16.scen
60,den520d.map,PIBT,1,11460,10832,374,374,24,1000,den520d-random-11.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,57,0,den520d-random-11.scen
60,den520d.map,PIBT,1,11460,10832,374,374,40,1000,den520d-random-20.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,28,0,den520d-random-20.scen
60,den520d.map,PIBT,1,11460,10832,374,374,26,1000,den520d-random-1.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,39,0,den520d-random-1.scen
60,den520d.map,PIBT,1,11460,10832,374,374,24,1000,den520d-random-9.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,28,0,den520d-random-9.scen
60,den520d.map,PIBT,1,11460,10832,374,374,27,1000,den520d-random-5.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,30,0,den520d-random-5.scen
60,den520d.map,PIBT,1,11460,10832,374,374,26,1000,den520d-random-14.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,28,0,den520d-random-14.scen
60,den520d.map,PIBT,1,11460,10832,374,374,25,1000,den520d-random-2.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,45,0,den520d-random-2.scen
60,den520d.map,PIBT,1,11460,10832,374,374,22,1000,den520d-random-10.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,34,0,den520d-random-10.scen
60,den520d.map,PIBT,1,11460,10832,374,374,22,1000,den520d-random-18.scen
60,den520d.map,PIBTOLD,1,11367,10832,374,374,28,0,den520d-random-18.scen
100,den520d.map,PIBT,1,18666,17804,375,375,65,1000,den520d-random-12.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,69,0,den520d-random-12.scen
100,den520d.map,PIBT,1,18666,17804,375,375,37,1000,den520d-random-7.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,70,0,den520d-random-7.scen
100,den520d.map,PIBT,1,18666,17804,375,375,36,1000,den520d-random-19.scen
100,den520d.map,PIBTOLD,1,18715,17804,375,375,41,0,den520d-random-19.scen
100,den520d.map,PIBT,1,18666,17804,375,375,40,1000,den520d-random-15.scen
