agents,map_file,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time,Opti_Deadline,Scenario_File
20,warehouse-10-20-10-2-1.map,PIBT,1,1803,1476,163,163,1,1000,warehouse-10-20-10-2-1-random-2.scen
20,warehouse-10-20-10-2-1.map,PIBTOLD,1,1803,1476,163,163,2,0,warehouse-10-20-10-2-1-random-2.scen
20,warehouse-10-20-10-2-1.map,PIBT,1,1803,1476,163,163,1,1000,warehouse-10-20-10-2-1-random-20.scen
20,warehouse-10-20-10-2-1.map,PIBTOLD,1,1803,1476,163,163,2,0,warehouse-10-20-10-2-1-random-20.scen
20,warehouse-10-20-10-2-1.map,PIBT,1,1803,1476,163,163,3,1000,warehouse-10-20-10-2-1-random-4.scen
20,warehouse-10-20-10-2-1.map,PIBTOLD,1,1803,1476,163,163,1,0,warehouse-10-20-10-2-1-random-4.scen
20,warehouse-10-20-10-2-1.map,PIBT,1,1803,1476,163,163,1,1000,warehouse-10-20-10-2-1-random-25.scen
20,warehouse-10-20-10-2-1.map,PIBTOLD,1,1803,1476,163,163,2,0,warehouse-10-20-10-2-1-random-25.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,6,1000,warehouse-10-20-10-2-1-random-14.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,9,0,warehouse-10-20-10-2-1-random-14.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,8,1000,warehouse-10-20-10-2-1-random-23.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,6,0,warehouse-10-20-10-2-1-random-23.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,8,1000,warehouse-10-20-10-2-1-random-5.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,12,0,warehouse-10-20-10-2-1-random-5.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,5,1000,warehouse-10-20-10-2-1-random-1.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,9,0,warehouse-10-20-10-2-1-random-1.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,8,1000,warehouse-10-20-10-2-1-random-3.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,9,0,warehouse-10-20-10-2-1-random-3.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,8,1000,warehouse-10-20-10-2-1-random-16.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,6,0,warehouse-10-20-10-2-1-random-16.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,7,1000,warehouse-10-20-10-2-1-random-7.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,9,0,warehouse-10-20-10-2-1-random-7.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,7,1000,warehouse-10-20-10-2-1-random-19.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,14,0,warehouse-10-20-10-2-1-random-19.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,8,1000,warehouse-10-20-10-2-1-random-15.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,10,0,warehouse-10-20-10-2-1-random-15.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,6,1000,warehouse-10-20-10-2-1-random-10.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,5,0,warehouse-10-20-10-2-1-random-10.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,5,1000,warehouse-10-20-10-2-1-random-17.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,8,0,warehouse-10-20-10-2-1-random-17.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,7,1000,warehouse-10-20-10-2-1-random-12.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,9,0,warehouse-10-20-10-2-1-random-12.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,5,1000,warehouse-10-20-10-2-1-random-6.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,9,0,warehouse-10-20-10-2-1-random-6.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,5,1000,warehouse-10-20-10-2-1-random-9.scen
60,warehouse-10-20-10-2-1.map,PIBTOLD,1,6145,4931,253,163,7,0,warehouse-10-20-10-2-1-random-9.scen
60,warehouse-10-20-10-2-1.map,PIBT,1,5787,4931,231,163,5,1000,warehouse-10-20-10-2-1-random-18.scen
